wavelength,flux
5277.156,195.3924
5278.373,197.3403
5279.587,197.5281
5280.805,196.7338
5282.020,203.6402
5283.235,201.7425
5284.453,194.1863
5285.669,196.6836
5286.888,196.2845
5288.104,197.1892
5289.323,199.6252
5290.540,198.4279
5291.757,200.5200
5292.978,200.3704
5294.195,197.6143
5295.416,197.2796
5296.634,199.9733
5297.855,200.7299
5299.074,194.3204
5300.293,203.0255
5301.516,194.0193
5302.735,195.4359
5303.958,195.6334
5305.178,195.5816
5306.401,192.1801
5307.622,199.0680
5308.843,191.0635
5310.067,192.3596
5311.289,193.9349
5312.514,197.3572
5313.736,194.2317
5314.961,196.4430
5316.184,199.2042
5317.407,196.1325
5318.633,197.5687
5319.857,194.7534
5321.083,195.9731
5322.308,196.2506
5323.535,193.8509
5324.760,193.9657
5325.984,200.7861
5327.213,193.1270
5328.438,196.0008
5329.667,195.7967
5330.893,198.6332
5332.122,193.9429
5333.349,191.9778
5334.576,195.0617
5335.806,197.5828
5337.034,189.9221
5338.264,192.3763
5339.492,194.6726
5340.724,194.0038
5341.952,192.6634
5343.181,194.0041
5344.413,191.6254
5345.643,195.2709
5346.875,195.9913
5348.105,193.9151
5349.339,194.9426
5350.569,196.6023
5351.800,196.2862
5353.034,197.5305
5354.266,191.6377
5355.500,194.0124
5356.732,193.8256
5357.968,195.0122
5359.200,196.6070
5360.433,193.0699
5361.669,193.7832
5362.903,193.8702
5364.139,196.0086
5365.374,193.8628
5366.611,195.5515
5367.845,192.4439
5369.080,192.4683
5370.318,191.6142
5371.554,194.0946
5372.792,192.6466
5374.028,194.7309
5375.268,194.7711
5376.504,195.1020
5377.744,196.8896
5378.981,196.2265
5380.218,196.7967
5381.459,195.6830
5382.697,190.7721
5383.938,193.7545
5385.177,195.4542
5386.419,193.4606
5387.658,193.3407
5388.897,191.1455
5390.140,193.5683
5391.380,190.7172
5392.623,190.1271
5393.864,190.0638
5395.107,192.9953
5396.349,195.2702
5397.590,197.7177
5398.835,196.5609
5400.077,192.0126
5401.322,196.3139
5402.564,194.1012
5403.811,196.8277
5405.054,189.8672
5406.297,197.5731
5407.544,194.9203
5408.788,194.6185
5410.035,193.0153
5411.280,199.1388
5412.527,191.2550
5413.772,191.5052
5415.018,196.6756
5416.267,193.8015
5417.513,194.4919
5418.762,191.5966
5420.008,192.5536
5421.258,194.1440
5422.505,195.8026
5423.753,192.2829
5425.003,194.7199
5426.251,196.9127
5427.503,191.5424
5428.751,192.2441
5430.003,194.6911
5431.252,191.9925
5432.502,193.1076
5433.755,192.6141
5435.005,194.5743
5436.258,195.0433
5437.509,187.8333
5438.763,192.9735
5440.014,196.5203
5441.265,194.1445
5442.520,194.9600
5443.772,191.5053
5445.027,187.8909
5446.280,194.0530
5447.536,191.9507
5448.789,189.6859
5450.042,196.8373
5451.299,194.3740
5452.553,193.5602
5453.811,198.1978
5455.065,194.2473
5456.323,195.2153
5457.579,193.1275
5458.834,195.4403
5460.093,196.3566
5461.349,195.8296
5462.608,191.8463
5463.865,191.5125
5465.125,191.8865
5466.382,192.4366
5467.640,195.3706
5468.900,188.3527
5470.159,188.3329
5471.420,195.1414
5472.679,195.5976
5473.940,194.7212
5475.200,191.5306
5476.462,196.8679
5477.722,190.5954
5478.982,195.1437
5480.246,192.0380
5481.507,193.0007
5482.771,193.8108
5484.032,193.7054
5485.296,191.7192
5486.559,187.8955
5487.821,193.6621
5489.086,193.6708
5490.349,194.6586
5491.615,197.9118
5492.878,197.2941
5494.145,192.2400
5495.409,192.8372
5496.673,198.8080
5497.940,194.3851
5499.206,191.4518
5500.474,187.7907
5501.739,188.8551
5503.007,193.6925
5504.273,189.5945
5505.540,190.5444
5506.810,189.7875
5508.076,190.4988
5509.346,194.7217
5510.614,193.9108
5511.884,192.4482
5513.152,191.7246
5514.421,190.1959
5515.692,188.3346
5516.961,191.5927
5518.233,190.8930
5519.503,189.0053
5520.776,190.7580
5522.046,193.1281
5523.316,188.5611
5524.590,187.4252
5525.861,189.3581
5527.135,184.8473
5528.406,189.5226
5529.681,188.9763
5530.954,187.7045
5532.226,189.9567
5533.501,186.7406
5534.774,189.1537
5536.051,190.9459
5537.324,189.2718
5538.601,188.5752
5539.875,187.3174
5541.150,184.4833
5542.428,183.1749
5543.703,187.6111
5544.981,187.0960
5546.257,186.1474
5547.536,190.3381
5548.812,185.2226
5550.088,183.8651
5551.368,186.0865
5552.645,188.8352
5553.926,185.2740
5555.203,192.4360
5556.484,186.1923
5557.763,185.3853
5559.041,185.7681
5560.323,186.5229
5561.602,188.8466
5562.885,184.2996
5564.165,186.8265
5565.447,183.3994
5566.728,186.0005
5568.008,184.3575
5569.292,189.0630
5570.574,181.6422
5571.858,181.3328
5573.140,180.5545
5574.425,183.9804
5575.708,175.1884
5576.993,206.6009
5578.276,198.9561
5579.560,185.0970
5580.846,169.4784
5582.130,186.9094
5583.417,187.1994
5584.702,181.6063
5585.989,184.1089
5587.274,181.7975
5588.560,187.3536
5589.849,186.7836
5591.135,187.5890
5592.424,184.3800
5593.710,185.8123
5595.000,183.5905
5596.288,185.2861
5597.575,183.4182
5598.866,183.2869
5600.154,187.1071
5601.445,192.1487
5602.733,193.1337
5604.025,188.1098
5605.315,190.5023
5606.604,188.4494
5607.897,191.4510
5609.187,187.6840
5610.480,191.8040
5611.771,189.4066
5613.065,194.1998
5614.357,193.3756
5615.648,198.0809
5616.943,195.8710
5618.235,197.5616
5619.531,195.3669
5620.824,199.2937
5622.120,203.7912
5623.413,202.5185
5624.707,207.6377
5626.004,204.1183
5627.298,203.3653
5628.596,204.2262
5629.891,207.2176
5631.189,209.8695
5632.484,203.8085
5633.780,212.8826
5635.079,211.6528
5636.375,215.8177
5637.675,212.2904
5638.972,212.8548
5640.272,218.3504
5641.570,220.2175
5642.868,218.6581
5644.169,219.1572
5645.468,221.6613
5646.770,216.7531
5648.068,217.1841
5649.371,220.9649
5650.670,224.6937
5651.971,219.5019
5653.274,222.0641
5654.574,220.6388
5655.878,220.9754
5657.180,229.1691
5658.484,224.3184
5659.786,227.0777
5661.088,227.6575
5662.393,223.6731
5663.696,224.0797
5665.002,228.6153
5666.305,228.5363
5667.612,225.4123
5668.916,230.1912
5670.220,231.0291
5671.527,234.1882
5672.832,231.2815
5674.140,229.0840
5675.445,229.5950
5676.754,230.2110
5678.060,231.6967
5679.370,231.4301
5680.676,236.0522
5681.983,234.5038
5683.293,233.1695
5684.601,231.4784
5685.911,235.9569
5687.219,234.0290
5688.531,230.9308
5689.839,236.1974
5691.148,237.9827
5692.461,235.5449
5693.771,242.5631
5695.083,241.3410
5696.394,243.5675
5697.707,242.6703
5699.018,240.2727
5700.329,241.2672
5701.643,235.9075
5702.955,241.3311
5704.270,235.7638
5705.583,235.1655
5706.898,232.4314
5708.211,235.3571
5709.524,233.5242
5710.841,236.9549
5712.154,231.3444
5713.472,237.5216
5714.786,239.1871
5716.104,242.3761
5717.419,238.0597
5718.734,240.1896
5720.053,239.0481
5721.369,237.5182
5722.688,236.3738
5724.004,235.9278
5725.324,233.0462
5726.642,237.5593
5727.959,235.9447
5729.280,231.4866
5730.598,228.0772
5731.919,230.6011
5733.238,230.4613
5734.560,232.8753
5735.879,232.5686
5737.199,231.3098
5738.521,230.3232
5739.842,230.2326
5741.166,226.8653
5742.486,227.1733
5743.811,229.9371
5745.132,229.7645
5746.454,231.1851
5747.778,228.1002
5749.101,232.7304
5750.427,230.6295
5751.750,227.8160
5753.076,226.8196
5754.399,228.8770
5755.723,229.1156
5757.050,227.0202
5758.375,229.5766
5759.703,224.6117
5761.027,225.7854
5762.356,233.8581
5763.682,225.8409
5765.008,227.1731
5766.337,230.7833
5767.664,227.9978
5768.994,228.2163
5770.321,226.7553
5771.651,226.5795
5772.979,223.2292
5774.307,225.0370
5775.639,224.6149
5776.967,224.2364
5778.299,219.0835
5779.629,224.8349
5780.961,219.1707
5782.292,212.6572
5783.625,215.6017
5784.956,217.2415
5786.286,218.9881
5787.621,223.1070
5788.952,216.4812
5790.287,215.5619
5791.619,213.2872
5792.955,217.2717
5794.287,208.4943
5795.620,214.2036
5796.957,216.5988
5798.290,214.2247
5799.627,212.1373
5800.961,214.8984
5802.299,216.4787
5803.634,216.5016
5804.969,216.7917
5806.308,217.0110
5807.644,219.9003
5808.982,220.3997
5810.319,225.7619
5811.659,228.3233
5812.996,223.7227
5814.333,228.1326
5815.674,226.1425
5817.012,220.0106
5818.353,216.1248
5819.691,206.6745
5821.034,200.7212
5822.373,203.3706
5823.712,196.6169
5825.055,192.3295
5826.395,193.4478
5827.739,194.5240
5829.079,195.6386
5830.423,196.1337
5831.765,197.6701
5833.106,193.7416
5834.452,192.7934
5835.793,197.1653
5837.140,198.2576
5838.482,191.9344
5839.829,194.2922
5841.172,194.9769
5842.516,197.9066
5843.863,196.9641
5845.208,191.6942
5846.555,194.7617
5847.900,198.8888
5849.249,197.0075
5850.594,199.7742
5851.940,195.6495
5853.290,205.6153
5854.636,199.7171
5855.986,203.1440
5857.333,212.5963
5858.684,215.7306
5860.032,222.6400
5861.380,230.3856
5862.732,235.5527
5864.081,251.1423
5865.433,263.5477
5866.782,272.4063
5868.135,269.4057
5869.485,267.9491
5870.835,261.1584
5872.189,255.2298
5873.540,244.5840
5874.894,225.9753
5876.246,208.3152
5877.601,197.2618
5878.953,191.7318
5880.305,185.4749
5881.661,175.5922
5883.015,174.3195
5884.371,178.0633
5885.725,180.6314
5887.082,171.7788
5888.437,173.7116
5889.794,170.1850
5891.149,165.5490
5892.504,164.5229
5893.863,166.7682
5895.219,168.6773
5896.579,167.8355
5897.935,167.3429
5899.295,167.4680
5900.652,166.5562
5902.010,169.0771
5903.371,168.2538
5904.729,166.3561
5906.090,167.9505
5907.449,166.2576
5908.811,166.9013
5910.170,168.3411
5911.530,166.9679
5912.893,164.1189
5914.253,164.5353
5915.617,167.3075
5916.978,165.7019
5918.343,163.9832
5919.704,164.8884
5921.066,161.3858
5922.431,163.5824
5923.794,166.0854
5925.160,166.9866
5926.523,164.3689
5927.890,164.1367
5929.253,165.0324
5930.617,163.6557
5931.985,163.1624
5933.350,165.4426
5934.718,165.1477
5936.083,163.9149
5937.452,162.2804
5938.818,158.5964
5940.184,162.7592
5941.554,164.5338
5942.920,158.4057
5944.291,158.1061
5945.659,156.2301
5947.030,155.3857
5948.397,157.0100
5949.766,156.2180
5951.138,156.1184
5952.507,157.0974
5953.880,158.9451
5955.250,163.9976
5956.623,158.3826
5957.993,158.5643
5959.364,159.1550
5960.738,157.6904
5962.109,160.7645
5963.484,160.7921
5964.856,159.3114
5966.231,161.4547
5967.604,159.7125
5968.977,155.4598
5970.353,157.4170
5971.727,157.7556
5973.104,160.8522
5974.478,158.7926
5975.855,156.3177
5977.230,155.5060
5978.605,155.8908
5979.984,157.4371
5981.360,160.1369
5982.739,159.1263
5984.115,157.1406
5985.495,155.6781
5986.872,153.5096
5988.250,155.5015
5989.630,160.9775
5991.008,156.9487
5992.390,155.2099
5993.768,157.9984
5995.150,156.8920
5996.530,155.4493
5997.913,152.7705
5999.292,153.1154
6000.672,152.2338
6002.056,152.7399
6003.437,152.8005
6004.821,152.4646
6006.203,154.3089
6007.587,154.5057
6008.970,154.3678
6010.352,152.2811
6011.738,152.5674
6013.121,154.3735
6014.508,151.5382
6015.891,151.5840
6017.278,150.8109
6018.663,152.5964
6020.047,151.5365
6021.436,150.2866
6022.821,149.9097
6024.209,151.0345
6025.596,152.4230
6026.985,151.9739
6028.372,155.7287
6029.758,151.6317
6031.149,157.3313
6032.536,153.6534
6033.927,154.6347
6035.315,152.9438
6036.707,153.8976
6038.096,152.0318
6039.485,152.6709
6040.877,152.0808
6042.267,153.2893
6043.661,154.7496
6045.051,152.0376
6046.445,152.8059
6047.836,151.2336
6049.227,155.0195
6050.622,151.6506
6052.014,150.5121
6053.410,151.0463
6054.802,151.0690
6056.198,147.3059
6057.592,146.6429
6058.985,147.0123
6060.382,150.1862
6061.776,148.5030
6063.174,148.1417
6064.569,154.1861
6065.968,151.2747
6067.363,147.0873
6068.759,148.6928
6070.158,150.6386
6071.555,148.3751
6072.955,146.7751
6074.352,146.1460
6075.753,148.5749
6077.150,147.2655
6078.548,148.7764
6079.950,149.9332
6081.349,148.6476
6082.751,148.8462
6084.150,149.1320
6085.554,147.9025
6086.954,149.8870
6088.354,152.2937
6089.758,153.6849
6091.159,152.5095
6092.563,149.9109
6093.965,152.1355
6095.370,150.7596
6096.772,153.4994
6098.178,151.0487
6099.581,147.4824
6100.984,146.9476
6102.391,148.4367
6103.795,147.7090
6105.203,145.6146
6106.607,148.1882
6108.015,151.8455
6109.420,149.8630
6110.826,147.7745
6112.235,149.4576
6113.641,148.5619
6115.051,152.4438
6116.458,148.9427
6117.868,147.2762
6119.275,149.0067
6120.683,149.5642
6122.095,146.4490
6123.503,145.2212
6124.915,149.0135
6126.324,150.9000
6127.737,147.9910
6129.146,149.4475
6130.557,152.5331
6131.970,153.5580
6133.381,152.1935
6134.795,151.8199
6136.207,150.3059
6137.622,150.0543
6139.034,150.9701
6140.446,146.7411
6141.862,149.4129
6143.275,149.1589
6144.691,147.6885
6146.105,147.3573
6147.522,145.8737
6148.937,148.9294
6150.351,150.4823
6151.769,146.8476
6153.185,146.7298
6154.604,145.9122
6156.019,149.9070
6157.439,149.4145
6158.855,146.4872
6160.272,149.1543
6161.693,149.0099
6163.110,145.7915
6164.531,149.3237
6165.950,151.8812
6167.371,149.1423
6168.790,147.7478
6170.209,147.6976
6171.632,147.9896
6173.052,147.7509
6174.476,147.7620
6175.896,143.4428
6177.320,146.9759
6178.741,146.7294
6180.163,149.2852
6181.587,149.2718
6183.010,148.5040
6184.436,150.8177
6185.858,148.9245
6187.285,147.5661
6188.708,149.8993
6190.132,147.6129
6191.559,145.1629
6192.983,147.8586
6194.412,144.2435
6195.836,142.9301
6197.265,144.9396
6198.691,148.4212
6200.117,146.5888
6201.547,147.4738
6202.973,144.9544
6204.404,148.0801
6205.831,146.6467
6207.262,146.0730
6208.690,145.1480
6210.122,146.8116
6211.550,150.0188
6212.979,150.9087
6214.412,150.6873
6215.842,148.9581
6217.275,146.0607
6218.706,146.3965
6220.139,144.9063
6221.570,145.6599
6223.001,149.1069
6224.437,146.2010
6225.869,145.4321
6227.304,144.8683
6228.737,144.9050
6230.173,146.1652
6231.606,143.1480
6233.040,144.7654
6234.477,145.8874
6235.912,142.1879
6237.350,140.5836
6238.784,140.2719
6240.223,140.2209
6241.659,143.0615
6243.094,144.7791
6244.534,143.3051
6245.971,143.9781
6247.411,142.1978
6248.848,141.6311
6250.289,141.3429
6251.727,143.4485
6253.165,143.0006
6254.607,141.0181
6256.046,138.2508
6257.489,140.7413
6258.928,144.4866
6260.372,144.6637
6261.812,143.4557
6263.252,141.4741
6264.696,142.0267
6266.138,141.7131
6267.583,138.0254
6269.024,140.5324
6270.470,137.9380
6271.913,138.3475
6273.355,138.8953
6274.802,141.3847
6276.246,140.9301
6277.693,142.5680
6279.137,141.0157
6280.585,139.7821
6282.030,140.3024
6283.475,138.5879
6284.924,136.1888
6286.370,136.0781
6287.819,135.9424
6289.266,136.3260
6290.716,137.8447
6292.164,136.3076
6293.611,136.8532
6295.062,137.4656
6296.510,134.3227
6297.962,135.8859
6299.411,139.4358
6300.864,135.0706
6302.313,137.9535
6303.763,138.7985
6305.217,137.2984
6306.667,138.7915
6308.122,139.1432
6309.573,140.3281
6311.028,141.8577
6312.479,137.5709
6313.932,136.7154
6315.388,138.7951
6316.840,137.8591
6318.297,139.8319
6319.751,136.6003
6321.208,140.0576
6322.662,137.8945
6324.120,137.5651
6325.575,138.4681
6327.030,136.6889
6328.489,137.8427
6329.945,136.2860
6331.405,137.4899
6332.861,137.5178
6334.322,135.9453
6335.779,135.0517
6337.236,136.2230
6338.698,137.6341
6340.156,135.4413
6341.618,138.1933
6343.077,132.7985
6344.540,132.6239
6345.999,136.8058
6347.459,135.8182
6348.923,136.3494
6350.383,138.3064
6351.848,136.2081
6353.309,135.6170
6354.774,134.4728
6356.236,135.9745
6357.698,137.1899
6359.164,135.6425
6360.627,134.1119
6362.094,134.9942
6363.558,134.3144
6365.025,132.3959
6366.489,134.2341
6367.954,133.9975
6369.422,133.7800
6370.888,132.5857
6372.356,132.0980
6373.823,132.0067
6375.292,136.0369
6376.759,132.7639
6378.226,132.0295
6379.697,130.4014
6381.165,132.5339
6382.636,133.3163
6384.104,131.7950
6385.576,131.1998
6387.045,131.3858
6388.515,130.7527
6389.988,131.0556
6391.458,132.3094
6392.932,132.5841
6394.402,133.7557
6395.877,134.7074
6397.348,132.6616
6398.820,130.9984
6400.295,131.4098
6401.768,131.1236
6403.244,133.4160
6404.717,130.8894
6406.194,128.9697
6407.668,128.5022
6409.142,129.6786
6410.620,130.6395
6412.095,129.2720
6413.573,130.4976
6415.049,130.8259
6416.528,129.9823
6418.004,130.0832
6419.480,131.4009
6420.961,132.9572
6422.438,131.0918
6423.919,128.3563
6425.397,128.4121
6426.878,127.5010
6428.357,128.4856
6429.836,127.1883
6431.318,128.7566
6432.798,130.0463
6434.281,128.9443
6435.762,130.4014
6437.246,130.6561
6438.727,132.3354
6440.211,133.4917
6441.693,133.4185
6443.175,130.7846
6444.661,129.4378
6446.143,130.9273
6447.629,130.6141
6449.113,129.9763
6450.600,131.2390
6452.084,130.9921
6453.568,130.1167
6455.057,128.0257
6456.542,128.5926
6458.030,130.9056
6459.516,130.7714
6461.005,130.7346
6462.492,129.2152
6463.979,129.1156
6465.469,131.0489
6466.957,130.7599
6468.448,131.4171
6469.936,131.1310
6471.428,130.4527
6472.917,132.2010
6474.406,130.1226
6475.898,131.3799
6477.388,130.4592
6478.882,128.4887
6480.373,129.7013
6481.867,129.5591
6483.358,130.7732
6484.850,130.7181
6486.345,129.0694
6487.837,130.1796
6489.333,129.6564
6490.826,131.2502
6492.323,126.5721
6493.816,127.3951
6495.310,126.9811
6496.808,127.7105
6498.303,128.8386
6499.801,120.5485
6501.296,114.2099
6502.795,119.7976
6504.292,128.0753
6505.788,123.1628
6507.288,119.4818
6508.785,123.8229
6510.286,127.3964
6511.784,129.2989
6513.285,130.1828
6514.784,128.5169
6516.282,125.6236
6517.785,123.4736
6519.284,128.4736
6520.788,130.3351
6522.288,128.7511
6523.792,130.4943
6525.292,125.8033
6526.794,128.0865
6528.299,127.9823
6529.801,131.9767
6531.306,128.8184
6532.809,126.7706
6534.315,126.7160
6535.818,129.1163
6537.322,129.8701
6538.830,129.2164
6540.334,129.8262
6541.842,128.8308
6543.347,127.1816
6544.856,127.5338
6546.361,126.5286
6547.868,126.0175
6549.377,128.6763
6550.884,127.5328
6552.395,126.2050
6553.902,127.5150
6555.414,123.5892
6556.921,126.3857
6558.434,122.6850
6559.942,125.8168
6561.451,126.5596
6562.964,126.6384
6564.474,125.6666
6565.988,126.5668
6567.499,126.2686
6569.013,126.7352
6570.524,130.8746
6572.036,128.0086
6573.551,123.3230
6575.063,125.7805
6576.580,125.7316
6578.092,124.4676
6579.609,127.0229
6581.123,127.5376
6582.637,124.8674
6584.155,126.1162
6585.669,128.0193
6587.188,126.5973
6588.704,127.4620
6590.223,126.0520
6591.739,126.8148
6593.255,127.5424
6594.776,126.0163
6596.293,126.9694
6597.814,125.0568
6599.332,128.3744
6600.854,128.6620
6602.372,125.0195
6603.891,126.6104
6605.414,127.7773
6606.934,127.3069
6608.457,126.1836
6609.977,126.9590
6611.501,129.8988
6613.022,127.3282
6614.544,127.0703
6616.069,128.6120
6617.591,127.8109
6619.117,126.6865
6620.640,125.7541
6622.167,125.2112
6623.690,125.8371
6625.214,126.3726
6626.742,125.2547
6628.266,123.2827
6629.794,124.5246
6631.320,124.8876
6632.849,126.6500
6634.375,125.2172
6635.901,127.4311
6637.431,122.2461
6638.958,127.4971
6640.489,128.5261
6642.017,126.7803
6643.548,127.1240
6645.077,125.8419
6646.605,124.1622
6648.138,126.7907
6649.667,127.4365
6651.201,124.5160
6652.731,124.3843
6654.265,128.4564
6655.796,125.9623
6657.327,125.5191
6658.862,127.7071
6660.394,126.8014
6661.930,125.1721
6663.462,124.3210
6664.999,125.8801
6666.532,125.2563
6668.066,121.7706
6669.604,124.8980
6671.138,124.6512
6672.676,124.8698
6674.211,125.3470
6675.750,126.3696
6677.286,124.8201
6678.826,126.0398
6680.362,123.7735
6681.899,127.5384
6683.440,126.9367
6684.978,123.6795
6686.519,126.4997
6688.057,128.3050
6689.600,128.9721
6691.138,127.3212
6692.678,126.3973
6694.221,125.6009
6695.761,127.7057
6697.305,127.5318
6698.846,125.4930
6700.391,128.5843
6701.932,129.4958
6703.474,130.0989
6705.020,131.6624
6706.562,129.2798
6708.108,128.2028
6709.652,130.8134
6711.199,132.0745
6712.743,130.1319
6714.287,129.0438
6715.835,129.5873
6717.380,127.4601
6718.929,129.2451
6720.475,126.6795
6722.025,127.2654
6723.571,127.4032
6725.118,126.3157
6726.668,128.6152
6728.216,128.8499
6729.768,124.7506
6731.316,126.4597
6732.868,128.6382
6734.417,126.5126
6735.966,127.0570
6737.520,126.8137
6739.069,126.6548
6740.624,124.1658
6742.174,129.5843
6743.729,126.0804
6745.280,126.6092
6746.832,128.4384
6748.388,129.9637
6749.940,130.8035
6751.497,128.8978
6753.050,127.8215
6754.607,127.4370
6756.161,126.4931
6757.715,127.4824
6759.273,127.0020
6760.829,124.8491
6762.388,126.2798
6763.943,126.8256
6765.503,127.0092
6767.060,126.0061
6768.616,126.5640
6770.177,127.5756
6771.734,125.4327
6773.296,123.5572
6774.854,127.8547
6776.417,127.0509
6777.976,128.1277
6779.535,127.5367
6781.098,126.9847
6782.658,129.3700
6784.222,129.8981
6785.783,128.7074
6787.348,126.1651
6788.909,127.7349
6790.471,126.9743
6792.037,127.3570
6793.599,127.8631
6795.166,127.9859
6796.729,129.3184
6798.296,129.1902
6799.860,131.7774
6801.428,131.5178
6802.993,133.3758
6804.558,131.3471
6806.127,128.1322
6807.693,128.9647
6809.263,130.5728
6810.829,129.4841
6812.399,129.6923
6813.967,133.5889
6815.534,133.0373
6817.106,132.0806
6818.674,133.8154
6820.247,132.3692
6821.815,132.4100
6823.389,133.2949
6824.958,135.0932
6826.528,135.5371
6828.103,132.8245
6829.673,132.3681
6831.249,134.4503
6832.820,134.1049
6834.396,133.0509
6835.968,130.7687
6837.541,134.7260
6839.117,133.6092
6840.690,133.8858
6842.268,135.0846
6843.842,133.1655
6845.420,133.1980
6846.995,134.6147
6848.570,134.1333
6850.149,134.0358
6851.725,133.4648
6853.305,134.0081
6854.882,132.4537
6856.462,135.8438
6858.040,135.2936
6859.618,132.9874
6861.199,133.1548
6862.778,132.1222
6864.360,132.3796
6865.939,132.0268
6867.522,135.7760
6869.103,138.3460
6870.683,133.7905
6872.267,132.8089
6873.848,133.9219
6875.433,135.6708
6877.015,135.8275
6878.601,133.9506
6880.183,135.3321
6881.766,134.6645
6883.353,134.9491
6884.936,135.6893
6886.524,137.6337
6888.108,136.5148
6889.696,133.6849
6891.281,136.3368
6892.867,135.9812
6894.456,135.6560
6896.042,132.3914
6897.632,132.6203
6899.219,132.6356
6900.811,133.3279
6902.398,132.4986
6903.986,129.9572
6905.578,133.7662
6907.167,130.8041
6908.759,131.7284
6910.349,131.8838
6911.942,134.6934
6913.532,131.9827
6915.123,134.1184
6916.717,133.8557
6918.308,137.1544
6919.904,134.9631
6921.496,135.0273
6923.092,135.4964
6924.685,134.9240
6926.281,134.3335
6927.875,134.7557
6929.468,133.3390
6931.066,131.9431
6932.661,129.3020
6934.259,131.9849
6935.854,132.7333
6937.454,134.7153
6939.050,134.9568
6940.646,134.1919
6942.247,129.5244
6943.844,129.4952
6945.445,132.1898
6947.043,135.7010
6948.645,134.6128
6950.243,133.1898
6951.842,132.9276
6953.445,134.0755
6955.045,134.2509
6956.649,133.6744
6958.249,133.1671
6959.854,132.5341
6961.455,137.3988
6963.056,139.2873
6964.662,134.0094
6966.264,133.3529
6967.871,137.0364
6969.474,137.3972
6971.081,134.7125
6972.684,134.7775
6974.289,133.7567
6975.896,135.7615
6977.501,134.5120
6979.110,132.4733
6980.716,134.2890
6982.326,135.3537
6983.932,133.4209
6985.539,132.0807
6987.149,131.9820
6988.757,130.3682
6990.369,131.4777
6991.977,130.3560
6993.589,129.5668
6995.198,132.3576
6996.807,131.5047
6998.420,135.9021
7000.030,132.1723
7001.645,126.5104
7003.255,129.8579
7004.870,127.7173
7006.482,131.4106
7008.094,128.4118
7009.709,128.9349
7011.322,129.1153
7012.939,126.6074
7014.552,126.3673
7016.170,129.4038
7017.784,127.1334
7019.398,127.8553
7021.017,129.6967
7022.632,128.2456
7024.251,126.0973
7025.868,123.9404
7027.488,126.1804
7029.104,124.3560
7030.721,123.4805
7032.343,129.5575
7033.960,126.6320
7035.583,127.0839
7037.201,125.7582
7038.824,124.8128
7040.443,125.1415
7042.066,123.4137
7043.687,122.3979
7045.307,126.7496
7046.932,127.4423
7048.553,126.9573
7050.178,126.9140
7051.800,126.1073
7053.426,122.7808
7055.049,123.5174
7056.672,124.6617
7058.299,125.3740
7059.923,123.5862
7061.551,123.8624
7063.175,125.0926
7064.804,123.4410
7066.429,126.4002
7068.055,124.3853
7069.685,124.3000
7071.311,126.0776
7072.942,124.5068
7074.569,124.5183
7076.200,129.1915
7077.828,126.5866
7079.456,123.3801
7081.089,124.4719
7082.718,124.3408
7084.351,125.8171
7085.981,127.4402
7087.615,126.3059
7089.245,123.4358
7090.876,121.9528
7092.511,123.7716
7094.143,125.9652
7095.779,125.6923
7097.411,125.6606
7099.048,126.5368
7100.681,125.0196
7102.314,123.5421
7103.952,124.1460
7105.586,124.6868
7107.225,123.3624
7108.860,122.5716
7110.500,123.9596
7112.135,124.2733
7113.771,125.0405
7115.412,125.3835
7117.048,124.7496
7118.690,124.1908
7120.327,122.9958
7121.969,126.2128
7123.608,126.1040
7125.247,123.4351
7126.890,126.3548
7128.529,126.6168
7130.173,125.5510
7131.813,126.5608
7133.458,128.5930
7135.099,131.1297
7136.740,130.8694
7138.386,128.4696
7140.028,128.6922
7141.675,128.6039
7143.317,126.5983
7144.965,125.5017
7146.608,123.4899
7148.252,125.6983
7149.901,121.3466
7151.546,121.2328
7153.195,125.3264
7154.840,122.3995
7156.490,122.5073
7158.137,123.9100
7159.783,125.0166
7161.435,125.0314
7163.082,122.8583
7164.734,124.3966
7166.382,121.5605
7168.035,121.7756
7169.684,122.9494
7171.337,121.0164
7172.986,121.7214
7174.637,115.8667
7176.291,116.4377
7177.942,116.2754
7179.597,115.4844
7181.249,119.1292
7182.905,121.2373
7184.557,122.0368
7186.210,121.6479
7187.867,118.5090
7189.521,113.1727
7191.179,117.4070
7192.833,119.1310
7194.492,118.8096
7196.146,114.1123
7197.802,115.0328
7199.462,119.7686
7201.118,121.6157
7202.779,120.9910
7204.436,120.8815
7206.097,123.4694
7207.755,121.3971
7209.413,117.6879
7211.076,119.4702
7212.734,120.0149
7214.397,118.4348
7216.057,118.2460
7217.721,120.5305
7219.382,121.5863
7221.042,119.5691
7222.708,119.5193
7224.369,118.5324
7226.035,117.9683
7227.697,117.6081
7229.364,120.0304
7231.027,118.6673
7232.691,117.7690
7234.358,120.3077
7236.023,119.7826
7237.691,119.1667
7239.356,120.2853
7241.026,121.6903
7242.692,119.6948
7244.358,122.6821
7246.028,120.7556
7247.695,116.0301
7249.367,115.0987
7251.034,118.8654
7252.707,121.1724
7254.375,117.6291
7256.044,113.5866
7257.717,117.8283
7259.387,120.7409
7261.061,119.4120
7262.731,115.5314
7264.406,113.8061
7266.077,117.6046
7267.749,117.5098
7269.424,118.5579
7271.097,119.7248
7272.773,119.3889
7274.446,119.9210
7276.124,120.0942
7277.798,115.7780
7279.472,113.4172
7281.151,115.2989
