wavelength,flux
3903.012,18.5212
3903.912,19.2248
3904.810,28.2894
3905.711,25.6540
3906.609,19.5143
3907.510,18.4441
3908.409,17.1987
3909.308,18.7557
3910.210,28.1479
3911.109,18.5140
3912.011,23.1687
3912.911,23.0681
3913.813,21.4969
3914.714,17.2107
3915.614,19.8112
3916.517,22.9666
3917.418,21.1057
3918.322,22.8455
3919.223,21.4514
3920.127,20.0111
3921.029,17.2616
3921.931,22.7020
3922.835,22.7923
3923.737,23.7364
3924.642,23.1308
3925.545,23.9063
3926.450,26.5465
3927.354,19.2693
3928.257,23.8525
3929.163,25.6288
3930.067,17.3234
3930.973,14.3266
3931.877,23.1743
3932.784,24.0020
3933.689,17.9716
3934.594,18.2102
3935.501,21.1603
3936.406,22.7973
3937.314,23.9811
3938.220,21.5621
3939.128,21.7482
3940.034,24.7070
3940.941,22.5646
3941.849,21.6924
3942.756,24.6210
3943.665,24.9576
3944.573,21.5807
3945.482,20.8839
3946.390,25.7000
3947.298,18.1394
3948.208,28.1994
3949.116,24.2376
3950.027,19.3388
3950.936,20.8774
3951.847,21.2550
3952.756,21.4745
3953.665,25.3395
3954.577,20.2941
3955.487,18.6339
3956.399,25.8655
3957.309,23.7568
3958.221,21.8244
3959.132,20.8643
3960.045,24.0605
3960.956,28.0942
3961.867,23.5134
3962.781,19.1022
3963.692,25.8909
3964.606,20.6931
3965.519,22.1060
3966.433,21.4546
3967.345,23.9855
3968.258,25.5007
3969.173,21.6834
3970.086,18.8192
3971.002,20.4816
3971.915,19.5931
3972.831,17.6126
3973.745,26.6331
3974.659,25.6931
3975.576,22.5057
3976.490,21.9331
3977.407,21.0265
3978.323,22.4044
3979.240,23.9129
3980.155,21.0089
3981.071,21.8667
3981.989,22.1070
3982.905,19.4885
3983.823,24.6489
3984.740,24.8376
3985.659,22.4575
3986.576,21.3840
3987.493,23.2680
3988.412,25.5877
3989.330,24.5394
3990.250,23.6644
3991.168,22.6822
3992.088,21.5414
3993.006,22.9851
3993.925,25.1973
3994.846,25.7026
3995.765,24.0166
3996.686,19.8746
3997.606,17.3807
3998.528,21.0486
3999.448,23.4250
4000.367,24.7283
4001.290,19.9445
4002.210,21.1603
4003.133,22.5159
4004.054,21.5531
4004.978,21.3278
4005.899,20.6116
4006.821,22.6288
4007.745,28.0735
4008.667,20.9888
4009.591,23.4497
4010.513,20.9259
4011.438,21.3572
4012.361,21.9662
4013.284,25.4578
4014.209,25.7680
4015.133,23.2259
4016.059,22.5396
4016.983,22.8823
4017.909,22.9103
4018.833,19.1700
4019.758,17.2473
4020.685,23.9188
4021.610,19.2260
4022.537,20.0360
4023.462,22.8592
4024.390,22.2256
4025.316,21.5892
4026.242,19.8690
4027.170,19.2961
4028.097,24.7611
4029.026,22.5074
4029.953,23.9146
4030.882,22.4188
4031.809,21.5124
4032.739,21.9275
4033.667,23.5847
4034.595,25.8645
4035.525,25.0690
4036.453,21.6466
4037.384,23.6055
4038.313,25.4264
4039.244,20.7423
4040.174,25.5310
4041.103,23.1503
4042.035,24.3304
4042.965,24.6255
4043.897,22.7379
4044.827,24.6860
4045.760,22.3286
4046.691,27.9847
4047.622,20.9129
4048.555,21.9533
4049.486,24.4825
4050.420,27.5982
4051.352,24.5682
4052.286,24.2018
4053.219,24.9907
4054.151,20.0145
4055.086,22.9699
4056.019,29.0816
4056.954,27.4300
4057.887,28.6509
4058.823,22.9423
4059.757,23.3691
4060.691,22.7127
4061.627,21.3547
4062.561,23.7302
4063.498,24.8310
4064.433,20.9657
4065.370,22.3186
4066.305,24.9938
4067.241,20.7335
4068.179,24.0688
4069.115,26.5684
4070.053,25.3519
4070.989,23.7068
4071.928,21.7621
4072.865,23.4674
4073.802,28.9380
4074.741,25.9970
4075.679,20.5855
4076.618,21.0852
4077.556,22.7193
4078.497,19.5330
4079.435,19.7243
4080.373,20.9931
4081.314,24.5628
4082.253,26.3565
4083.194,22.1812
4084.134,21.8171
4085.076,21.3206
4086.015,20.3153
4086.955,21.4254
4087.898,23.8363
4088.838,21.9794
4089.781,23.5253
4090.722,21.2198
4091.665,20.9053
4092.606,27.5675
4093.548,26.5320
4094.492,23.2041
4095.434,24.8190
4096.378,23.2778
4097.321,22.5239
4098.266,22.7260
4099.208,27.3491
4100.151,25.5688
4101.097,22.4679
4102.040,24.2970
4102.986,23.5995
4103.930,21.5880
4104.876,22.6809
4105.821,24.7493
4106.768,25.3071
4107.712,22.9928
4108.657,23.7919
4109.604,22.7902
4110.550,22.9777
4111.498,23.2969
4112.444,21.6322
4113.392,22.8403
4114.338,21.8887
4115.285,18.2612
4116.234,19.1194
4117.181,20.0092
4118.130,22.3023
4119.078,23.0755
4120.027,22.7558
4120.975,21.9042
4121.923,22.2093
4122.874,24.3791
4123.822,23.4283
4124.773,19.1874
4125.722,23.1416
4126.673,27.5573
4127.623,24.7256
4128.572,23.9268
4129.524,22.9782
4130.475,22.8908
4131.427,23.7359
4132.377,24.8150
4133.330,26.8540
4134.281,23.6449
4135.232,19.7045
4136.186,22.2108
4137.137,18.6863
4138.091,23.5826
4139.043,23.7404
4139.998,19.5664
4140.950,21.7907
4141.903,25.6961
4142.858,24.0991
4143.811,26.0684
4144.767,27.7758
4145.720,25.3300
4146.676,24.8150
4147.630,21.7294
4148.584,21.9558
4149.541,24.9294
4150.495,23.4259
4151.453,21.1872
4152.407,21.3270
4153.365,22.5812
4154.320,25.3531
4155.276,19.8960
4156.234,22.8387
4157.190,23.6964
4158.149,23.5333
4159.105,21.8291
4160.065,20.0326
4161.022,26.5106
4161.979,25.8480
4162.939,19.0109
4163.896,23.7616
4164.856,24.2057
4165.815,22.4890
4166.775,29.5658
4167.734,21.3297
4168.693,21.8100
4169.654,23.0592
4170.613,22.7533
4171.575,24.2968
4172.535,25.2576
4173.497,24.3314
4174.457,23.8528
4175.417,22.5165
4176.380,21.9988
4177.341,22.9486
4178.304,21.3283
4179.265,23.1873
4180.229,20.6027
4181.191,20.5267
4182.155,23.3682
4183.117,23.9086
4184.080,22.6657
4185.044,21.9627
4186.007,19.8074
4186.972,21.7730
4187.936,18.7698
4188.901,25.7359
4189.865,22.3729
4190.829,21.0327
4191.795,23.4696
4192.759,23.9778
4193.726,21.6457
4194.691,21.4096
4195.658,23.5442
4196.624,22.0026
4197.589,19.6592
4198.557,21.4808
4199.523,21.8472
4200.491,20.8657
4201.458,23.0773
4202.426,22.6733
4203.393,23.0396
4204.360,22.2722
4205.330,21.0991
4206.297,23.6725
4207.267,20.6325
4208.235,22.5673
4209.205,19.8381
4210.174,20.4159
4211.142,19.1535
4212.113,21.2226
4213.082,21.7623
4214.054,20.7553
4215.023,20.0208
4215.995,19.3094
4216.965,19.4937
4217.935,20.7502
4218.908,21.4862
4219.878,22.3627
4220.852,21.6603
4221.822,19.2036
4222.796,20.1837
4223.768,23.6711
4224.739,24.3268
4225.713,24.6744
4226.686,24.5785
4227.660,21.0474
4228.633,19.5957
4229.608,20.7973
4230.581,19.5399
4231.554,22.3613
4232.530,25.0780
4233.503,24.0311
4234.480,23.6524
4235.454,21.3693
4236.431,21.9609
4237.405,23.1627
4238.380,20.1776
4239.357,20.0646
4240.333,23.5560
4241.311,23.6905
4242.286,23.6362
4243.264,17.4244
4244.241,21.9551
4245.217,21.9168
4246.196,22.5645
4247.173,21.8184
4248.152,20.6314
4249.129,21.2881
4250.109,20.8771
4251.087,22.0925
4252.065,20.9634
4253.045,20.3152
4254.024,18.5136
4255.005,19.1122
4255.983,19.3563
4256.965,22.1311
4257.944,21.2755
4258.926,19.7902
4259.906,19.4472
4260.886,19.3207
4261.869,21.5043
4262.849,19.1882
4263.832,20.7121
4264.813,21.8728
4265.796,22.8734
4266.778,20.9289
4267.759,21.9441
4268.743,25.0961
4269.726,21.9612
4270.710,19.7160
4271.692,21.8766
4272.677,20.4254
4273.661,20.8758
4274.644,21.1796
4275.629,22.7468
4276.613,22.6279
4277.599,22.4039
4278.583,19.2735
4279.570,22.4461
4280.554,21.9922
4281.539,22.0479
4282.526,22.5869
4283.512,19.5609
4284.499,19.9872
4285.485,21.1043
4286.473,22.0097
4287.459,20.7944
4288.445,23.8921
4289.435,20.5729
4290.421,21.3076
4291.411,23.0129
4292.398,23.5060
4293.388,21.6894
4294.375,20.4740
4295.363,21.9599
4296.354,22.8433
4297.342,22.5675
4298.333,22.5150
4299.322,20.8587
4300.313,23.4641
4301.303,20.8665
4302.292,19.0381
4303.284,21.5976
4304.274,21.6929
4305.267,22.0128
4306.257,20.7626
4307.250,17.4403
4308.241,20.1466
4309.232,23.3802
4310.226,22.7861
4311.217,20.9635
4312.211,20.6734
4313.204,22.1783
4314.198,22.4984
4315.190,21.4279
4316.184,20.2022
4317.179,17.7908
4318.172,20.3531
4319.167,24.7314
4320.161,21.0775
4321.157,21.9013
4322.151,21.9307
4323.146,21.4608
4324.143,21.1848
4325.138,21.6304
4326.135,21.9588
4327.130,22.6031
4328.128,20.2053
4329.124,20.8727
4330.120,23.2399
4331.118,22.5313
4332.114,23.1447
4333.113,24.0837
4334.110,21.3446
4335.110,23.0841
4336.107,23.5277
4337.107,19.7658
4338.104,24.8835
4339.103,24.2696
4340.103,22.5905
4341.102,22.1457
4342.103,21.8967
4343.102,22.5810
4344.103,21.8507
4345.103,20.4405
4346.102,21.5042
4347.104,19.0973
4348.104,20.6992
4349.107,22.0990
4350.107,22.9585
4351.110,20.3331
4352.111,18.8355
4353.113,21.4115
4354.117,22.6160
4355.118,21.0569
4356.123,20.9958
4357.125,20.1357
4358.129,18.2632
4359.132,20.8266
4360.135,20.5139
4361.140,20.7762
4362.144,21.0610
4363.149,20.0853
4364.153,22.9169
4365.159,22.5588
4366.164,19.9103
4367.168,21.6964
4368.175,23.4946
4369.180,21.7995
4370.188,22.3104
4371.193,19.7872
4372.201,20.4509
4373.207,18.1854
4374.213,21.7036
4375.221,18.5084
4376.228,21.3544
4377.237,21.0847
4378.244,17.4486
4379.253,17.6280
4380.261,20.1240
4381.269,21.2753
4382.279,20.8114
4383.287,19.8344
4384.298,21.9013
4385.307,19.6853
4386.318,23.8512
4387.327,23.3372
4388.336,19.9814
4389.348,18.5256
4390.358,20.5775
4391.370,19.8026
4392.380,19.1609
4393.394,20.7086
4394.404,19.6176
4395.415,17.9596
4396.429,20.3860
4397.440,19.9481
4398.454,21.1085
4399.466,20.9939
4400.480,22.2260
4401.493,22.6993
4402.505,21.1320
4403.521,22.0324
4404.534,23.6733
4405.549,21.6967
4406.562,19.0759
4407.579,19.6243
4408.593,20.5330
4409.607,21.7300
4410.624,22.1513
4411.639,21.7505
4412.656,22.5049
4413.671,21.6536
4414.688,20.2984
4415.704,22.1991
4416.723,21.4201
4417.739,19.4345
4418.755,20.3797
4419.774,19.8332
4420.791,19.4719
4421.810,23.4953
4422.827,20.6264
4423.847,21.1606
4424.865,21.3041
4425.883,19.1019
4426.903,19.7085
4427.922,19.2451
4428.943,20.8829
4429.962,22.9995
4430.983,23.3038
4432.002,24.1686
4433.022,26.5588
4434.044,27.6627
4435.064,25.0727
4436.087,20.9664
4437.108,21.3522
4438.131,20.6386
4439.152,23.6407
4440.173,19.1028
4441.197,22.5948
4442.219,20.4766
4443.243,22.0550
4444.265,20.7302
4445.290,20.5672
4446.312,22.6344
4447.335,19.5574
4448.361,16.3184
4449.384,19.8397
4450.411,19.2315
4451.434,21.3469
4452.461,21.9598
4453.485,19.6914
4454.510,22.7150
4455.537,20.4023
4456.562,20.7403
4457.589,22.6372
4458.615,20.9511
4459.643,18.6629
4460.669,18.9569
4461.695,20.8081
4462.724,21.6698
4463.750,19.6600
4464.780,17.7737
4465.807,21.1020
4466.837,18.4956
4467.864,19.9380
4468.892,20.0640
4469.923,20.1582
4470.951,20.6080
4471.982,19.9124
4473.011,21.0625
4474.042,21.3727
4475.072,21.0524
4476.101,21.3472
4477.133,19.9244
4478.163,20.0677
4479.196,20.7546
4480.227,21.1653
4481.259,20.0040
4482.291,18.0216
4483.321,19.6487
4484.355,19.5363
4485.387,19.8306
4486.421,19.1936
4487.454,21.3764
4488.488,21.5537
4489.521,20.5566
4490.554,20.6647
4491.589,18.9591
4492.623,20.2099
4493.658,21.5616
4494.692,19.4401
4495.729,22.6309
4496.763,22.2840
4497.800,17.4754
4498.834,19.9334
4499.870,20.7182
4500.907,19.1637
4501.942,20.9454
4502.980,20.6373
4504.017,20.0088
4505.055,21.2972
4506.091,20.5073
4507.128,20.8928
4508.167,20.8525
4509.205,19.9433
4510.245,18.2870
4511.282,19.3051
4512.322,19.2208
4513.360,20.4974
4514.398,18.4284
4515.439,20.4855
4516.479,18.7435
4517.520,20.2552
4518.559,21.3923
4519.601,19.6334
4520.641,19.6760
4521.681,19.5924
4522.724,21.1700
4523.764,18.4356
4524.807,18.8017
4525.848,18.9890
4526.892,17.1671
4527.933,18.3149
4528.975,21.7144
4530.019,20.7077
4531.061,19.7564
4532.106,19.5412
4533.149,18.7709
4534.194,18.8937
4535.237,19.9558
4536.280,20.4957
4537.327,19.7738
4538.370,18.0201
4539.417,19.1031
4540.461,21.7070
4541.508,18.4093
4542.553,20.7226
4543.598,21.4205
4544.646,19.4460
4545.691,20.9646
4546.739,19.4435
4547.785,18.1439
4548.834,18.2265
4549.880,19.2904
4550.927,20.4862
4551.977,20.1600
4553.024,19.6862
4554.074,19.0793
4555.122,17.9021
4556.172,21.8434
4557.220,19.5862
4558.269,20.2310
4559.319,19.2240
4560.368,19.8789
4561.420,19.3781
4562.469,18.2029
4563.521,19.3868
4564.571,18.8516
4565.621,18.7860
4566.674,19.5342
4567.725,19.3427
4568.778,19.2718
4569.829,19.9647
4570.883,22.4917
4571.934,19.1745
4572.989,21.3861
4574.041,19.4487
4575.093,21.1387
4576.148,20.6183
4577.201,19.4578
4578.256,18.7622
4579.309,18.5444
4580.365,20.5717
4581.419,20.9423
4582.473,20.3628
4583.530,20.0608
4584.584,20.6122
4585.641,20.4274
4586.696,18.0238
4587.754,20.8887
4588.809,18.3200
4589.865,22.4973
4590.923,19.3336
4591.979,21.5958
4593.039,19.3944
4594.095,20.1305
4595.154,20.2460
4596.211,19.5247
4597.269,18.9436
4598.329,19.6295
4599.387,21.5449
4600.447,20.8035
4601.506,19.8006
4602.567,20.7517
4603.625,18.7471
4604.685,19.5458
4605.747,19.1686
4606.806,18.8166
4607.869,19.4246
4608.929,20.4295
4609.991,19.7309
4611.052,18.6263
4612.113,19.2067
4613.176,19.8432
4614.237,18.9459
4615.301,19.9332
4616.363,19.9877
4617.428,18.9601
4618.490,19.4541
4619.552,20.6598
4620.618,21.4328
4621.681,21.3192
4622.747,19.6792
4623.810,20.2762
4624.876,21.4025
4625.940,20.4475
4627.004,21.1013
4628.071,19.0925
4629.136,18.8348
4630.203,20.3400
4631.269,19.7681
4632.336,20.3008
4633.402,20.6674
4634.468,20.4352
4635.537,20.7226
4636.603,20.8644
4637.672,21.1995
4638.739,20.5082
4639.809,18.9868
4640.876,22.0720
4641.944,17.4088
4643.014,18.0014
4644.083,19.7565
4645.153,20.7509
4646.222,22.2135
4647.293,20.9405
4648.362,20.1391
4649.432,20.1245
4650.504,18.9560
4651.574,19.1271
4652.646,20.6179
4653.717,19.6897
4654.790,20.7328
4655.861,20.2521
4656.935,18.4312
4658.006,23.1888
4659.077,20.8605
4660.152,18.9438
4661.224,19.4854
4662.298,18.3894
4663.371,23.2381
4664.446,19.4070
4665.520,19.1878
4666.593,17.7518
4667.669,18.3478
4668.743,19.5088
4669.819,19.2814
4670.894,19.7071
4671.971,19.9609
4673.045,20.0450
4674.121,20.8281
4675.198,19.6361
4676.274,19.8255
4677.352,23.3988
4678.428,20.5522
4679.507,20.2957
4680.583,19.2610
4681.660,19.4765
4682.740,18.6931
4683.817,18.6654
4684.897,20.9426
4685.975,19.1387
4687.056,21.1140
4688.134,20.0105
4689.212,19.8831
4690.293,18.9384
4691.373,19.9503
4692.455,19.7133
4693.534,19.9180
4694.616,21.0622
4695.696,18.9262
4696.776,18.6500
4697.859,20.1887
4698.940,18.7446
4700.024,19.7226
4701.105,19.0000
4702.189,19.7243
4703.271,17.1985
4704.353,19.8863
4705.438,18.2133
4706.520,18.7085
4707.605,18.6022
4708.688,19.3340
4709.774,22.7608
4710.858,20.7061
4711.941,19.4509
4713.028,19.5073
4714.112,19.9894
4715.199,19.2395
4716.284,18.7947
4717.372,20.4096
4718.457,18.1413
4719.542,19.7044
4720.631,18.8265
4721.717,20.6654
4722.806,21.2451
4723.892,19.3465
4724.981,20.1906
4726.068,19.9103
4727.155,19.5161
4728.246,18.8463
4729.333,18.5491
4730.424,17.8095
4731.512,20.4632
4732.603,20.9220
4733.692,20.2402
4734.781,19.6195
4735.873,19.2920
4736.962,18.8587
4738.055,18.8764
4739.145,19.4977
4740.237,18.2912
4741.328,18.4897
4742.421,19.0453
4743.512,17.8097
4744.604,19.3720
4745.697,19.9303
4746.789,17.9474
4747.884,20.3855
4748.976,19.4245
4750.071,19.1022
4751.164,17.9421
4752.257,16.5083
4753.353,16.7380
4754.446,18.7754
4755.542,19.0073
4756.637,17.7608
4757.733,17.1905
4758.828,18.4201
4759.923,19.4513
4761.021,18.4121
4762.116,18.6728
4763.214,19.4820
4764.310,17.5774
4765.408,19.4141
4766.504,19.1320
4767.601,18.1609
4768.700,19.1061
4769.797,19.5886
4770.897,20.1042
4771.995,19.5432
4773.095,17.6452
4774.193,19.2676
4775.292,17.6871
4776.393,17.9207
4777.492,18.7808
4778.593,19.8890
4779.692,17.8227
4780.795,16.7766
4781.895,18.3376
4782.995,18.9456
4784.098,18.4340
4785.198,18.7262
4786.302,19.5191
4787.403,19.0083
4788.507,19.7860
4789.608,17.9348
4790.710,17.1291
4791.815,18.6650
4792.917,19.1823
4794.022,17.6299
4795.125,17.9299
4796.231,17.6961
4797.334,20.3533
4798.438,19.1944
4799.544,18.6005
4800.649,19.9996
4801.756,16.7837
4802.860,17.2890
4803.968,17.2327
4805.073,17.4229
4806.178,17.7207
4807.287,17.7170
4808.393,19.1666
4809.501,19.1579
4810.608,18.4273
4811.717,19.3194
4812.824,17.9428
4813.931,17.5966
4815.042,19.6598
4816.149,19.4085
4817.260,20.1695
4818.368,21.1998
4819.479,22.5688
4820.588,26.4424
4821.697,25.7350
4822.809,32.1449
4823.918,31.3392
4825.030,36.1655
4826.140,36.2122
4827.253,32.6919
4828.364,27.4242
4829.477,25.4168
4830.588,20.8598
4831.699,18.9433
4832.813,19.3569
4833.925,18.8442
4835.040,17.8022
4836.152,17.3472
4837.268,18.2785
4838.380,17.6005
4839.494,16.9994
4840.609,18.2330
4841.723,15.2321
4842.839,17.3804
4843.954,18.1361
4845.071,16.1443
4846.185,18.4251
4847.300,16.2006
4848.418,16.9465
4849.533,17.4556
4850.651,18.9545
4851.768,16.7928
4852.886,18.9215
4854.002,17.4310
4855.119,17.9334
4856.239,17.7829
4857.356,18.5697
4858.476,17.5196
4859.594,17.5261
4860.714,18.6181
4861.833,17.6357
4862.951,17.8307
4864.072,17.1164
4865.191,17.5086
4866.313,20.2604
4867.433,19.4640
4868.555,18.4793
4869.675,16.4369
4870.795,17.9219
4871.919,18.4094
4873.040,17.7771
4874.163,17.7160
4875.285,16.7650
4876.409,18.0691
4877.531,18.0666
4878.653,18.0611
4879.778,18.6037
4880.900,18.2618
4882.026,18.6764
4883.149,17.3417
4884.275,17.4194
4885.398,16.7310
4886.522,15.2282
4887.649,18.0735
4888.773,16.8171
4889.901,15.8997
4891.026,14.3809
4892.154,17.3832
4893.279,18.0856
4894.405,15.7352
4895.534,17.1070
4896.660,17.3257
4897.789,15.2614
4898.916,15.5990
4900.045,16.0408
4901.172,15.7310
4902.300,17.5877
4903.431,16.5574
4904.559,17.5409
4905.689,16.7156
4906.818,17.1201
4907.950,17.7022
4909.079,16.0966
4910.208,18.3253
4911.340,18.4990
4912.470,16.9491
4913.603,17.1524
4914.733,17.5027
4915.867,19.6595
4916.998,15.9661
4918.131,17.9499
4919.263,17.8111
4920.395,15.5967
4921.529,16.1716
4922.661,18.0655
4923.796,16.6071
4924.929,17.1287
4926.065,16.2256
4927.198,16.3418
4928.332,16.3695
4929.468,17.2847
4930.602,17.4527
4931.739,16.3476
4932.874,15.8012
4934.011,15.4768
4935.146,17.2530
4936.281,16.6675
4937.419,15.5813
4938.556,16.3939
4939.694,15.3432
4940.831,16.8306
4941.970,15.6406
4943.107,15.3163
4944.244,16.5427
4945.384,15.4263
4946.522,14.8092
4947.663,15.2004
4948.801,16.7094
4949.942,15.0109
4951.081,16.9860
4952.220,16.4516
4953.362,15.3147
4954.501,17.1336
4955.644,16.8242
4956.784,16.0191
4957.927,15.4348
4959.067,15.8756
4960.208,13.9366
4961.352,15.5181
4962.493,17.5100
4963.638,17.3651
4964.779,17.3043
4965.924,17.9077
4967.067,16.7357
4968.209,16.9936
4969.355,16.4602
4970.498,15.1098
4971.645,15.4981
4972.788,16.9906
4973.935,17.0309
4975.079,15.7506
4976.224,16.3651
4977.371,16.4800
4978.516,16.1861
4979.664,15.6424
4980.810,16.3923
4981.958,15.2376
4983.104,17.4804
4984.251,15.8616
4985.400,16.6030
4986.547,16.2023
4987.697,15.6919
4988.844,16.5830
4989.995,16.0623
4991.143,15.0005
4992.291,16.2959
4993.442,15.7941
4994.591,17.3732
4995.743,15.3772
4996.892,15.4530
4998.044,16.1647
4999.194,13.3563
5000.344,16.0009
5001.497,17.0011
5002.647,19.0133
5003.801,19.9492
5004.952,23.6256
5006.106,23.9221
5007.258,26.9896
5008.413,26.0524
5009.565,23.1243
5010.717,21.0893
5011.873,19.3842
5013.026,16.7629
5014.182,17.0586
5015.335,16.9968
5016.492,15.4694
5017.646,16.2739
5018.800,17.9714
5019.958,16.7321
5021.112,15.5098
5022.270,15.9316
5023.426,15.6635
5024.584,15.7102
5025.740,16.4967
5026.896,17.2842
5028.055,16.9711
5029.212,17.0117
5030.372,16.8594
5031.529,17.9970
5032.689,19.4370
5033.847,19.1063
5035.005,18.3318
5036.166,16.8778
5037.325,18.5973
5038.486,16.8621
5039.646,17.2219
5040.808,15.7847
5041.967,16.3638
5043.127,16.3120
5044.290,16.4141
5045.450,16.1546
5046.614,15.9904
5047.775,14.2176
5048.939,15.6436
5050.100,16.3821
5051.262,16.5170
5052.427,15.9832
5053.589,15.9604
5054.754,14.3497
5055.917,16.0279
5057.083,15.3737
5058.247,14.8708
5059.410,15.2590
5060.577,15.7138
5061.741,15.5690
5062.908,14.0676
5064.073,15.8867
5065.241,15.1416
5066.406,15.2049
5067.572,15.2523
5068.740,14.1878
5069.906,14.4201
5071.075,14.8786
5072.242,15.1257
5073.412,14.9844
5074.579,15.9846
5075.746,15.1769
5076.917,14.8589
5078.084,15.2792
5079.255,15.0828
5080.424,13.8933
5081.596,15.6964
5082.765,16.1610
5083.934,14.7887
5085.106,14.6287
5086.276,15.6727
5087.449,16.3064
5088.619,15.3755
5089.792,15.9827
5090.963,14.4714
5092.135,13.9074
5093.309,15.0706
5094.480,13.6855
5095.655,13.6478
5096.828,14.6938
5098.003,14.8548
5099.176,15.1784
5100.352,15.6454
5101.525,15.5840
5102.699,15.2786
5103.875,14.3968
5105.049,15.3631
5106.227,14.8855
5107.401,15.4260
5108.579,15.1627
5109.754,14.9698
5110.930,14.3084
5112.108,15.2947
5113.284,15.7699
5114.463,15.1463
5115.640,15.4652
5116.820,16.1434
5117.997,16.1030
5119.174,14.0399
5120.354,15.0168
5121.533,15.2609
5122.713,14.1224
5123.892,14.6543
5125.074,15.4469
5126.252,15.8278
5127.432,14.9554
5128.614,16.1130
5129.794,15.6874
5130.977,17.5026
5132.157,15.3327
5133.341,18.0050
5134.522,18.0336
5135.703,18.3455
5136.887,19.6876
5138.069,18.6245
5139.254,16.4267
5140.436,17.8332
5141.622,18.7478
5142.804,16.0304
5143.987,15.8217
5145.174,16.3344
5146.357,14.1303
5147.544,16.6088
5148.728,15.7252
5149.916,15.5990
5151.100,16.0226
5152.285,15.4657
5153.473,17.6026
5154.659,13.0328
5155.848,14.4438
5157.034,14.9343
5158.223,14.3407
5159.410,13.8115
5160.596,16.1658
5161.786,13.5872
5162.974,14.1470
5164.165,15.3594
5165.353,15.4319
5166.543,13.2968
5167.732,15.3529
5168.921,14.1140
5170.113,16.6491
5171.302,14.4258
5172.495,14.9883
5173.685,13.8560
5174.878,15.6339
5176.068,14.2298
5177.259,14.4533
5178.453,15.5080
5179.644,14.9635
5180.838,13.9418
5182.030,13.8757
5183.225,15.5847
5184.417,14.1133
5185.610,14.7895
5186.806,13.9801
5188.000,12.8781
5189.196,13.7750
5190.390,15.0291
5191.586,14.6593
5192.781,13.8808
5193.978,14.5902
5195.173,14.7873
5196.368,13.9936
5197.566,13.6105
5198.762,13.3954
5199.961,15.4408
5201.157,15.2737
5202.356,13.4905
5203.553,13.9564
5204.750,14.1123
5205.951,14.2733
5207.148,14.8068
5208.349,13.8130
5209.547,12.8049
5210.749,14.6196
5211.947,14.6339
5213.146,13.7971
5214.348,13.5150
5215.548,14.5559
5216.750,14.8686
5217.951,14.2965
5219.154,13.6514
5220.354,14.5529
5221.556,13.8614
5222.760,15.0537
5223.961,13.5316
5225.166,12.5470
5226.368,15.1087
5227.573,15.2232
5228.775,15.6982
5229.979,15.0827
5231.185,14.6102
5232.388,15.4024
5233.594,15.4976
5234.798,14.2935
5236.005,14.6578
5237.210,13.8286
5238.415,13.8625
5239.623,13.1726
5240.828,14.7765
