wavelength,flux
5250.493,60.5098
5251.701,59.9251
5252.912,62.2318
5254.120,63.3657
5255.329,61.3256
5256.541,61.5900
5257.750,63.0501
5258.962,61.9387
5260.172,63.4741
5261.385,63.2689
5262.596,63.4980
5263.806,62.8671
5265.020,60.3353
5266.231,61.5459
5267.446,62.2081
5268.657,60.9350
5269.872,62.3605
5271.084,60.5971
5272.297,59.0607
5273.513,64.3955
5274.726,59.6936
5275.942,65.0799
5277.156,60.0646
5278.373,63.5531
5279.587,60.3356
5280.805,59.7723
5282.020,61.0435
5283.235,60.3113
5284.453,59.0627
5285.669,59.7345
5286.888,57.1999
5288.104,59.2112
5289.323,58.2076
5290.540,56.2247
5291.757,59.5120
5292.978,57.0766
5294.195,57.7573
5295.416,57.4412
5296.634,55.5565
5297.855,54.0047
5299.074,53.7263
5300.293,56.3281
5301.516,55.3620
5302.735,54.9416
5303.958,53.1933
5305.178,51.1465
5306.401,55.0610
5307.622,51.2784
5308.843,52.7980
5310.067,52.7915
5311.289,52.2374
5312.514,54.6421
5313.736,51.7502
5314.961,53.3517
5316.184,50.1210
5317.407,51.2181
5318.633,52.7118
5319.857,50.7037
5321.083,53.1626
5322.308,50.6259
5323.535,51.0998
5324.760,51.4949
5325.984,48.9039
5327.213,51.6544
5328.438,50.4999
5329.667,50.5463
5330.893,50.4005
5332.122,48.2139
5333.349,47.5324
5334.576,48.8256
5335.806,49.0586
5337.034,50.4905
5338.264,50.1797
5339.492,50.0640
5340.724,51.2004
5341.952,50.1856
5343.181,51.2348
5344.413,48.4564
5345.643,48.2905
5346.875,49.5101
5348.105,48.5275
5349.339,47.7265
5350.569,48.3782
5351.800,47.5192
5353.034,45.3795
5354.266,48.2133
5355.500,49.1363
5356.732,46.1679
5357.968,48.0210
5359.200,50.4278
5360.433,47.6191
5361.669,49.5570
5362.903,49.0006
5364.139,47.8761
5365.374,46.2431
5366.611,46.8056
5367.845,48.0862
5369.080,47.9759
5370.318,47.3439
5371.554,46.0194
5372.792,47.7813
5374.028,45.4994
5375.268,49.6003
5376.504,47.2773
5377.744,48.8508
5378.981,48.9651
5380.218,45.7485
5381.459,48.8593
5382.697,49.8032
5383.938,48.8131
5385.177,48.7541
5386.419,50.0919
5387.658,48.6260
5388.897,48.3250
5390.140,46.3271
5391.380,48.4153
5392.623,46.5069
5393.864,47.6378
5395.107,47.4856
5396.349,47.3624
5397.590,46.3904
5398.835,49.1709
5400.077,49.0625
5401.322,48.1220
5402.564,48.7064
5403.811,48.1942
5405.054,47.7907
5406.297,48.6311
5407.544,50.4037
5408.788,50.3728
5410.035,50.3442
5411.280,50.6616
5412.527,50.7006
5413.772,49.5167
5415.018,50.7364
5416.267,48.0592
5417.513,51.4855
5418.762,50.6458
5420.008,49.1021
5421.258,50.3724
5422.505,50.5537
5423.753,48.0542
5425.003,51.1087
5426.251,50.8328
5427.503,50.8099
5428.751,49.6240
5430.003,54.3852
5431.252,50.6361
5432.502,53.7000
5433.755,53.4134
5435.005,53.5786
5436.258,50.1410
5437.509,54.1240
5438.763,51.2556
5440.014,48.7455
5441.265,49.9668
5442.520,52.4526
5443.772,53.5855
5445.027,52.6707
5446.280,54.1852
5447.536,51.9917
5448.789,53.4284
5450.042,53.9873
5451.299,53.3942
5452.553,57.9397
5453.811,55.2931
5455.065,52.2334
5456.323,55.7703
5457.579,54.3264
5458.834,53.0559
5460.093,55.4048
5461.349,53.4860
5462.608,57.5569
5463.865,55.9163
5465.125,54.3074
5466.382,53.6090
5467.640,55.0251
5468.900,55.8808
5470.159,54.5329
5471.420,56.1567
5472.679,53.9755
5473.940,54.1821
5475.200,55.5379
5476.462,53.4795
5477.722,56.1880
5478.982,53.6700
5480.246,55.9609
5481.507,54.4874
5482.771,55.4983
5484.032,53.8118
5485.296,57.0739
5486.559,56.0341
5487.821,56.1963
5489.086,56.2159
5490.349,54.9534
5491.615,56.9794
5492.878,57.2314
5494.145,58.0037
5495.409,55.1983
5496.673,54.4578
5497.940,53.2088
5499.206,55.9828
5500.474,55.2393
5501.739,54.3724
5503.007,54.1684
5504.273,54.5529
5505.540,56.5330
5506.810,55.7353
5508.076,54.2771
5509.346,53.1115
5510.614,53.7526
5511.884,53.7070
5513.152,55.4625
5514.421,53.5271
5515.692,56.3562
5516.961,53.8306
5518.233,55.9366
5519.503,55.5137
5520.776,54.5987
5522.046,56.0021
5523.316,56.1496
5524.590,54.4609
5525.861,54.9326
5527.135,54.2734
5528.406,57.0556
5529.681,57.2719
5530.954,55.2062
5532.226,54.5577
5533.501,53.2629
5534.774,54.8762
5536.051,54.9621
5537.324,53.6913
5538.601,53.0239
5539.875,50.9097
5541.150,55.3445
5542.428,54.8742
5543.703,55.9854
5544.981,50.8593
5546.257,53.8542
5547.536,53.2827
5548.812,52.5851
5550.088,51.4796
5551.368,53.8963
5552.645,53.4397
5553.926,53.3235
5555.203,52.2711
5556.484,53.6957
5557.763,51.9418
5559.041,50.7142
5560.323,50.1858
5561.602,49.6210
5562.885,51.3743
5564.165,53.4182
5565.447,51.9791
5566.728,52.6539
5568.008,53.3491
5569.292,53.5543
5570.574,51.4244
5571.858,52.0664
5573.140,51.9383
5574.425,53.4330
5575.708,48.6981
5576.993,45.5612
5578.276,47.8173
5579.560,69.6634
5580.846,37.1123
5582.130,51.1041
5583.417,51.5609
5584.702,50.8006
5585.989,52.5708
5587.274,50.2396
5588.560,52.7298
5589.849,50.4874
5591.135,51.8980
5592.424,52.5921
5593.710,52.9135
5595.000,50.7961
5596.288,52.5563
5597.575,49.0561
5598.866,50.7832
5600.154,51.3828
5601.445,50.5258
5602.733,51.1588
5604.025,50.5702
5605.315,49.8861
5606.604,51.2624
5607.897,48.6917
5609.187,49.8675
5610.480,50.4983
5611.771,48.9084
5613.065,49.6315
5614.357,49.8686
5615.648,48.8160
5616.943,47.7634
5618.235,49.2778
5619.531,48.4047
5620.824,48.6307
5622.120,48.6378
5623.413,49.3330
5624.707,50.6443
5626.004,46.2231
5627.298,49.1639
5628.596,48.1293
5629.891,49.6144
5631.189,47.6468
5632.484,48.0891
5633.780,48.8019
5635.079,48.1653
5636.375,47.4390
5637.675,48.3128
5638.972,46.6456
5640.272,47.6161
5641.570,47.6668
5642.868,47.8574
5644.169,47.6410
5645.468,46.5429
5646.770,47.0993
5648.068,45.9723
5649.371,47.3604
5650.670,49.0446
5651.971,45.6594
5653.274,44.3438
5654.574,44.4668
5655.878,46.0344
5657.180,45.1914
5658.484,46.4344
5659.786,45.3607
5661.088,44.0800
5662.393,44.0841
5663.696,47.1834
5665.002,45.4823
5666.305,45.0648
5667.612,45.3783
5668.916,42.8450
5670.220,42.3636
5671.527,44.4475
5672.832,45.8474
5674.140,44.1147
5675.445,43.7848
5676.754,42.4196
5678.060,45.3895
5679.370,46.1718
5680.676,46.4885
5681.983,41.6477
5683.293,43.4255
5684.601,45.3948
5685.911,44.2639
5687.219,42.6606
5688.531,44.2125
5689.839,44.8111
5691.148,43.7675
5692.461,45.5318
5693.771,45.3569
5695.083,43.4323
5696.394,43.1888
5697.707,41.8344
5699.018,42.9774
5700.329,42.9521
5701.643,44.3086
5702.955,39.8368
5704.270,43.0648
5705.583,40.3993
5706.898,43.5521
5708.211,44.2259
5709.524,44.0827
5710.841,42.8996
5712.154,43.0140
5713.472,42.4693
5714.786,41.7841
5716.104,44.2149
5717.419,43.8899
5718.734,43.4781
5720.053,41.2115
5721.369,40.4410
5722.688,42.7780
5724.004,40.3269
5725.324,40.9661
5726.642,39.2131
5727.959,41.6902
5729.280,42.3635
5730.598,40.8124
5731.919,40.6535
5733.238,42.5143
5734.560,42.4145
5735.879,41.6516
5737.199,41.5184
5738.521,43.2225
5739.842,42.5005
5741.166,41.1423
5742.486,38.5577
5743.811,39.9058
5745.132,40.5517
5746.454,39.0283
5747.778,41.7758
5749.101,41.2047
5750.427,42.0703
5751.750,43.6512
5753.076,41.5952
5754.399,40.3278
5755.723,43.2051
5757.050,43.6328
5758.375,39.8038
5759.703,40.4677
5761.027,42.9390
5762.356,39.9818
5763.682,41.8083
5765.008,41.3804
5766.337,42.3212
5767.664,39.7309
5768.994,42.4864
5770.321,40.0614
5771.651,40.9789
5772.979,39.6862
5774.307,39.7887
5775.639,41.9289
5776.967,43.2552
5778.299,41.2679
5779.629,46.6478
5780.961,40.5613
5782.292,43.3231
5783.625,40.7422
5784.956,41.9335
5786.286,41.3234
5787.621,41.8105
5788.952,39.4182
5790.287,41.8014
5791.619,42.5595
5792.955,44.5109
5794.287,42.6720
5795.620,43.7215
5796.957,46.2702
5798.290,45.1515
5799.627,46.1599
5800.961,46.2486
5802.299,46.0132
5803.634,45.9842
5804.969,47.3819
5806.308,45.9779
5807.644,45.6853
5808.982,45.6174
5810.319,46.3553
5811.659,46.7474
5812.996,45.8443
5814.333,44.7322
5815.674,48.2835
5817.012,49.0229
5818.353,50.3521
5819.691,46.7898
5821.034,48.8179
5822.373,51.4387
5823.712,53.0573
5825.055,52.3481
5826.395,49.6140
5827.739,52.4235
5829.079,50.3510
5830.423,51.2798
5831.765,51.4584
5833.106,54.1275
5834.452,55.2611
5835.793,53.5210
5837.140,56.9866
5838.482,56.9865
5839.829,57.7454
5841.172,57.4995
5842.516,60.1220
5843.863,59.3408
5845.208,59.1436
5846.555,60.6842
5847.900,62.5691
5849.249,61.3172
5850.594,64.3404
5851.940,62.7892
5853.290,64.6881
5854.636,65.5374
5855.986,64.1638
5857.333,65.0861
5858.684,68.1659
5860.032,67.4048
5861.380,67.3897
5862.732,69.5513
5864.081,68.4877
5865.433,69.9248
5866.782,67.6206
5868.135,71.8708
5869.485,70.6486
5870.835,68.3706
5872.189,67.8560
5873.540,67.6013
5874.894,68.2191
5876.246,66.9688
5877.601,71.6192
5878.953,72.5058
5880.305,69.9746
5881.661,68.6463
5883.015,71.1588
5884.371,72.2745
5885.725,71.1631
5887.082,68.1636
5888.437,64.9616
5889.794,63.0514
5891.149,69.6215
5892.504,72.6190
5893.863,65.6068
5895.219,63.6370
5896.579,67.4078
5897.935,72.0969
5899.295,68.8879
5900.652,66.5538
5902.010,66.2807
5903.371,67.4251
5904.729,68.7106
5906.090,68.5692
5907.449,68.1625
5908.811,66.2883
5910.170,64.1199
5911.530,62.8685
5912.893,62.0141
5914.253,64.0322
5915.617,62.8074
5916.978,61.7753
5918.343,64.0990
5919.704,61.1830
5921.066,59.9686
5922.431,59.6891
5923.794,59.3018
5925.160,59.0703
5926.523,58.3755
5927.890,61.5636
5929.253,58.6205
5930.617,59.4952
5931.985,56.3686
5933.350,59.4039
5934.718,55.5367
5936.083,55.0662
5937.452,54.6218
5938.818,54.2266
5940.184,52.5272
5941.554,51.7199
5942.920,54.0548
5944.291,50.8013
5945.659,49.1868
5947.030,50.1677
5948.397,48.8315
5949.766,50.5273
5951.138,49.8215
5952.507,49.6751
5953.880,49.1831
5955.250,51.8420
5956.623,49.2216
5957.993,49.4577
5959.364,47.9092
5960.738,49.1319
5962.109,49.6064
5963.484,49.1354
5964.856,50.3069
5966.231,48.2566
5967.604,48.0897
5968.977,45.1227
5970.353,46.4554
5971.727,45.2690
5973.104,47.2390
5974.478,47.8850
5975.855,45.3950
5977.230,47.6807
5978.605,46.7083
5979.984,45.1598
5981.360,44.2925
5982.739,46.3721
5984.115,43.2175
5985.495,44.9786
5986.872,45.0828
5988.250,45.1975
5989.630,47.7928
5991.008,46.5185
5992.390,45.9352
5993.768,46.1777
5995.150,44.4297
5996.530,48.0109
5997.913,47.4633
5999.292,48.3855
6000.672,45.1281
6002.056,45.4566
6003.437,44.3871
6004.821,45.6105
6006.203,42.1369
6007.587,42.3591
6008.970,42.3352
6010.352,41.8090
6011.738,41.6171
6013.121,41.5063
6014.508,41.9792
6015.891,42.0551
6017.278,40.9077
6018.663,41.4080
6020.047,42.1033
6021.436,42.6831
6022.821,40.1114
6024.209,40.7221
6025.596,40.9839
6026.985,41.8077
6028.372,39.4692
6029.758,41.1137
6031.149,42.5810
6032.536,41.9834
6033.927,44.8296
6035.315,43.9131
6036.707,42.2423
6038.096,43.1687
6039.485,43.7564
6040.877,44.5598
6042.267,45.0717
6043.661,44.8611
6045.051,44.6266
6046.445,47.0245
6047.836,46.4476
6049.227,45.4136
6050.622,45.8102
6052.014,46.8289
6053.410,48.8104
6054.802,51.4003
6056.198,52.0847
6057.592,53.6856
6058.985,54.5613
6060.382,53.5724
6061.776,51.1261
6063.174,46.7770
6064.569,44.4939
6065.968,43.7879
6067.363,43.2074
6068.759,43.6692
6070.158,43.6273
6071.555,42.4764
6072.955,42.4064
6074.352,43.7001
6075.753,43.0127
6077.150,44.0992
6078.548,41.7857
6079.950,43.3922
6081.349,43.2218
6082.751,42.6716
6084.150,43.7225
6085.554,43.6486
6086.954,42.6000
6088.354,42.1895
6089.758,43.5753
6091.159,44.0424
6092.563,43.8273
6093.965,42.5436
6095.370,43.0510
6096.772,41.7288
6098.178,43.3942
6099.581,41.7896
6100.984,43.9961
6102.391,42.0974
6103.795,39.9241
6105.203,40.0102
6106.607,42.0683
6108.015,43.3148
6109.420,40.8199
6110.826,39.9987
6112.235,42.3324
6113.641,39.9326
6115.051,39.5721
6116.458,40.9957
6117.868,40.6559
6119.275,41.2526
6120.683,38.9839
6122.095,38.5805
6123.503,39.3148
6124.915,40.0255
6126.324,40.2505
6127.737,39.4643
6129.146,38.4650
6130.557,37.9897
6131.970,37.8232
6133.381,38.7392
6134.795,36.9913
6136.207,38.0367
6137.622,38.3003
6139.034,36.2402
6140.446,35.6760
6141.862,35.9474
6143.275,38.2328
6144.691,37.9010
6146.105,34.9428
6147.522,34.3872
6148.937,37.4618
6150.351,35.7280
6151.769,37.3594
6153.185,36.2974
6154.604,37.7796
6156.019,38.0444
6157.439,37.9634
6158.855,39.2374
6160.272,39.4172
6161.693,39.2893
6163.110,38.6503
6164.531,37.8750
6165.950,37.1359
6167.371,36.4672
6168.790,36.1693
6170.209,36.2421
6171.632,36.5109
6173.052,36.3579
6174.476,35.8429
6175.896,37.4004
6177.320,39.5585
6178.741,34.8981
6180.163,37.9265
6181.587,35.6747
6183.010,38.0041
6184.436,36.7186
6185.858,34.9317
6187.285,38.1255
6188.708,39.4542
6190.132,37.8129
6191.559,39.1798
6192.983,38.8812
6194.412,36.5443
6195.836,38.1838
6197.265,37.9461
6198.691,38.7863
6200.117,39.6723
6201.547,37.9506
6202.973,37.3846
6204.404,38.7514
6205.831,39.8168
6207.262,39.6686
6208.690,39.6419
6210.122,39.6980
6211.550,39.8108
6212.979,39.6722
6214.412,38.7587
6215.842,40.6183
6217.275,40.9795
6218.706,40.2854
6220.139,40.0628
6221.570,40.6514
6223.001,40.7430
6224.437,41.6628
6225.869,40.9185
6227.304,39.6875
6228.737,39.1016
6230.173,40.0140
6231.606,41.4653
6233.040,40.1489
6234.477,39.5482
6235.912,41.5767
6237.350,38.3022
6238.784,40.6653
6240.223,40.4604
6241.659,40.4605
6243.094,41.4796
6244.534,40.3286
6245.971,42.0673
6247.411,41.5769
6248.848,39.5772
6250.289,41.0380
6251.727,42.0137
6253.165,40.7802
6254.607,40.2062
6256.046,40.9538
6257.489,41.2206
6258.928,40.8010
6260.372,41.0874
6261.812,42.6590
6263.252,41.3105
6264.696,42.8670
6266.138,42.3528
6267.583,44.6832
6269.024,42.0410
6270.470,41.1644
6271.913,40.8093
6273.355,40.1432
6274.802,42.2482
6276.246,42.5268
6277.693,41.5509
6279.137,41.8367
6280.585,40.5808
6282.030,41.5607
6283.475,41.0071
6284.924,41.3062
6286.370,42.1670
6287.819,41.0250
6289.266,43.5129
6290.716,41.8814
6292.164,41.1258
6293.611,41.7223
6295.062,40.5186
6296.510,40.7282
6297.962,41.0568
6299.411,39.3631
6300.864,39.8139
6302.313,40.8875
6303.763,39.1768
6305.217,41.3639
6306.667,41.7829
6308.122,40.0398
6309.573,41.5000
6311.028,40.9084
6312.479,41.2273
6313.932,41.4950
6315.388,43.1631
6316.840,42.1154
6318.297,41.7164
6319.751,42.5492
6321.208,41.2693
6322.662,40.4405
6324.120,40.2589
6325.575,39.6896
6327.030,40.3641
6328.489,40.4932
6329.945,39.7312
6331.405,41.3278
6332.861,41.9667
6334.322,39.9282
6335.779,41.3296
6337.236,41.7440
6338.698,41.7670
6340.156,43.5531
6341.618,40.9451
6343.077,43.2148
6344.540,41.7904
6345.999,41.1487
6347.459,41.0086
6348.923,39.2262
6350.383,40.9726
6351.848,40.0681
6353.309,39.2643
6354.774,40.6511
6356.236,41.2280
6357.698,42.4042
6359.164,41.2817
6360.627,41.3891
6362.094,41.3593
6363.558,41.0846
6365.025,40.2503
6366.489,40.2206
6367.954,38.7061
6369.422,38.6243
6370.888,39.0437
6372.356,39.6316
6373.823,40.1091
6375.292,38.8395
6376.759,38.9807
6378.226,40.8200
6379.697,39.1245
6381.165,41.2629
6382.636,41.4243
6384.104,41.5854
6385.576,42.4673
6387.045,41.2819
6388.515,41.3051
6389.988,40.9549
6391.458,41.2758
6392.932,41.4204
6394.402,42.4874
6395.877,43.0087
6397.348,42.0584
6398.820,42.0617
6400.295,42.9305
6401.768,42.5824
6403.244,42.5763
6404.717,42.4187
6406.194,41.7484
6407.668,43.2087
6409.142,42.9738
6410.620,40.3061
6412.095,42.6450
6413.573,40.4721
6415.049,41.1754
6416.528,41.1647
6418.004,42.5362
6419.480,41.5941
6420.961,41.6228
6422.438,40.8703
6423.919,40.5561
6425.397,41.4205
6426.878,39.9759
6428.357,40.0415
6429.836,41.5318
6431.318,39.9900
6432.798,39.1924
6434.281,39.9122
6435.762,40.3563
6437.246,41.1853
6438.727,39.5623
6440.211,39.7113
6441.693,38.2606
6443.175,41.3117
6444.661,38.7129
6446.143,38.6071
6447.629,39.0965
6449.113,39.0526
6450.600,39.7166
6452.084,39.9637
6453.568,39.0122
6455.057,39.2217
6456.542,40.4979
6458.030,39.8917
6459.516,38.4217
6461.005,39.3423
6462.492,40.1909
6463.979,39.3724
6465.469,39.2005
6466.957,38.9691
6468.448,37.6438
6469.936,37.9893
6471.428,36.8710
6472.917,38.2115
6474.406,38.5063
6475.898,38.3185
6477.388,37.0811
6478.882,37.0118
6480.373,37.6569
6481.867,38.6068
6483.358,39.3739
6484.850,37.8954
6486.345,36.3373
6487.837,37.3118
6489.333,36.1980
6490.826,36.4805
6492.323,36.8679
6493.816,36.3812
6495.310,36.3213
6496.808,37.4928
6498.303,36.3083
6499.801,35.0787
6501.296,38.1013
6502.795,36.9487
6504.292,37.2339
6505.788,37.3416
6507.288,37.8920
6508.785,38.1715
6510.286,35.9228
6511.784,34.6511
6513.285,36.7079
6514.784,36.4977
6516.282,35.5471
6517.785,36.2709
6519.284,36.8557
6520.788,35.4306
6522.288,35.5115
6523.792,35.4739
6525.292,36.1068
6526.794,35.6922
6528.299,35.2434
6529.801,34.7196
6531.306,34.2420
6532.809,33.5496
6534.315,33.7112
6535.818,33.4075
6537.322,33.4013
6538.830,34.7530
6540.334,33.7454
6541.842,33.7683
6543.347,35.3314
6544.856,34.1740
6546.361,34.2707
6547.868,34.6262
6549.377,33.8891
6550.884,33.0233
6552.395,33.5772
6553.902,32.4073
6555.414,32.9916
6556.921,35.8623
6558.434,35.1946
6559.942,34.6229
6561.451,33.8035
6562.964,33.3907
6564.474,33.6905
6565.988,32.9801
6567.499,33.4961
6569.013,33.1227
6570.524,33.4693
6572.036,33.8600
6573.551,34.2604
6575.063,34.0937
6576.580,33.1385
6578.092,34.7055
6579.609,35.4618
6581.123,33.7789
6582.637,34.9789
6584.155,33.2933
6585.669,34.1861
6587.188,35.7071
6588.704,34.4923
6590.223,34.3791
6591.739,33.2007
6593.255,35.3014
6594.776,33.7939
6596.293,34.4636
6597.814,33.9341
6599.332,34.7155
6600.854,33.0532
6602.372,33.0177
6603.891,34.1319
6605.414,33.2025
6606.934,34.3155
6608.457,34.9075
6609.977,32.8173
6611.501,33.3821
6613.022,33.6960
6614.544,33.3940
6616.069,34.0790
6617.591,34.4576
6619.117,31.6423
6620.640,33.6380
6622.167,32.6880
6623.690,31.7377
6625.214,33.7447
6626.742,32.7473
6628.266,32.4748
6629.794,32.9973
6631.320,32.2827
6632.849,33.2251
6634.375,33.3819
6635.901,33.4041
6637.431,32.7733
6638.958,32.4923
6640.489,33.9207
6642.017,32.5892
6643.548,31.8881
6645.077,33.0340
6646.605,32.7311
6648.138,33.9475
6649.667,33.3581
6651.201,33.4101
6652.731,33.5181
6654.265,34.4316
6655.796,33.8488
6657.327,33.7135
6658.862,33.5780
6660.394,32.7901
6661.930,33.1768
6663.462,32.0698
6664.999,32.8463
6666.532,32.7099
6668.066,33.9311
6669.604,32.3645
6671.138,33.2918
6672.676,33.3178
6674.211,31.7575
6675.750,32.3141
6677.286,33.2023
6678.826,32.5634
6680.362,33.3796
6681.899,33.0199
6683.440,32.1523
6684.978,33.6262
6686.519,33.1927
6688.057,32.0252
6689.600,32.6870
6691.138,32.1732
6692.678,33.2584
6694.221,32.2566
6695.761,31.9230
6697.305,33.5514
6698.846,33.5534
6700.391,33.5721
6701.932,32.3051
6703.474,32.3513
6705.020,31.7719
6706.562,33.1060
6708.108,33.3984
6709.652,32.7088
6711.199,34.7434
6712.743,33.2953
6714.287,32.4801
6715.835,32.9884
6717.380,33.2441
6718.929,33.4286
6720.475,33.8124
6722.025,33.7631
6723.571,33.0326
6725.118,32.8326
6726.668,32.7790
6728.216,32.8077
6729.768,34.0435
6731.316,32.4432
6732.868,32.0298
6734.417,31.7477
6735.966,32.5336
6737.520,32.5782
6739.069,31.3477
6740.624,33.1822
6742.174,33.0502
6743.729,31.8120
6745.280,33.3132
6746.832,31.7873
6748.388,31.6700
6749.940,31.8646
6751.497,31.0012
6753.050,32.1327
6754.607,32.5913
6756.161,32.2340
6757.715,33.9032
6759.273,31.9377
6760.829,31.0465
6762.388,30.9565
6763.943,30.3135
6765.503,30.8970
6767.060,31.6699
6768.616,31.7420
6770.177,31.2126
6771.734,31.1688
6773.296,32.2061
6774.854,32.5024
6776.417,30.0486
6777.976,32.5242
6779.535,30.8676
6781.098,30.5953
6782.658,31.5749
6784.222,31.5037
6785.783,32.2429
6787.348,31.7373
6788.909,30.8903
6790.471,31.8832
6792.037,32.0450
6793.599,31.4555
6795.166,31.2434
6796.729,32.6194
6798.296,31.3689
6799.860,32.2364
6801.428,29.6405
6802.993,31.2717
6804.558,31.1662
6806.127,30.4390
6807.693,30.8273
6809.263,30.3520
6810.829,31.4211
6812.399,32.2048
6813.967,30.9569
6815.534,30.5924
6817.106,31.3574
6818.674,30.4191
6820.247,29.6407
6821.815,30.9502
6823.389,31.2459
6824.958,31.0113
6826.528,31.2293
6828.103,30.2445
6829.673,31.9661
6831.249,33.1639
6832.820,31.6038
6834.396,30.1437
6835.968,31.0584
6837.541,30.3446
6839.117,29.8594
6840.690,30.6132
6842.268,31.7051
6843.842,31.2797
6845.420,30.6842
6846.995,31.7509
6848.570,31.6353
6850.149,28.9361
6851.725,30.8342
6853.305,30.8733
6854.882,29.9804
6856.462,29.6254
6858.040,31.5335
6859.618,31.1329
6861.199,30.2647
6862.778,30.5282
6864.360,31.1082
6865.939,32.5331
6867.522,31.4419
6869.103,30.9982
6870.683,31.4560
6872.267,29.9844
6873.848,33.1628
6875.433,31.1656
6877.015,28.8401
6878.601,30.6904
6880.183,31.7622
6881.766,32.4886
6883.353,31.1756
6884.936,31.9434
6886.524,31.9351
6888.108,32.0446
6889.696,30.6762
6891.281,31.6657
6892.867,32.6562
6894.456,32.6916
6896.042,32.0581
6897.632,33.6558
6899.219,32.9911
6900.811,31.8621
6902.398,31.7442
6903.986,31.6398
6905.578,30.7318
6907.167,29.1246
6908.759,30.4446
6910.349,31.8060
6911.942,32.1120
6913.532,32.1834
6915.123,32.7813
6916.717,30.9516
6918.308,31.0620
6919.904,31.3202
6921.496,31.1394
6923.092,31.7392
6924.685,31.1022
6926.281,31.1724
6927.875,31.3355
6929.468,30.7042
6931.066,31.0837
6932.661,30.9638
6934.259,29.5939
6935.854,29.3793
6937.454,30.9133
6939.050,31.3226
6940.646,30.3500
6942.247,31.9897
6943.844,30.6147
6945.445,29.7118
6947.043,31.7495
6948.645,30.6760
6950.243,31.3586
6951.842,30.5641
6953.445,31.2243
6955.045,31.4285
6956.649,30.0390
6958.249,30.3972
6959.854,31.7514
6961.455,30.4018
6963.056,30.0213
6964.662,32.0878
6966.264,30.5794
6967.871,32.7898
6969.474,31.6328
6971.081,32.1245
6972.684,33.3170
6974.289,31.7920
6975.896,31.7478
6977.501,32.7119
6979.110,31.8544
6980.716,33.7316
6982.326,30.7272
6983.932,30.6387
6985.539,32.0124
6987.149,30.6719
6988.757,32.3782
6990.369,31.5351
6991.977,31.4653
6993.589,30.7926
6995.198,30.4708
6996.807,31.0053
6998.420,31.5668
7000.030,30.2158
7001.645,29.9191
7003.255,31.2513
7004.870,33.0043
7006.482,33.0585
7008.094,31.1399
7009.709,30.7335
7011.322,30.9363
7012.939,31.0639
7014.552,31.9633
7016.170,31.3076
7017.784,30.7710
7019.398,32.0225
7021.017,31.0068
7022.632,32.4158
7024.251,32.7031
7025.868,31.8608
7027.488,32.2621
7029.104,31.3988
7030.721,30.7657
7032.343,31.7855
7033.960,31.7886
7035.583,32.5270
7037.201,32.3037
7038.824,32.4816
7040.443,31.6661
7042.066,32.3133
7043.687,31.8527
7045.307,32.0879
7046.932,32.6010
7048.553,33.4498
7050.178,33.2983
7051.800,32.3371
7053.426,33.2123
7055.049,32.9148
7056.672,32.5868
7058.299,32.1386
7059.923,33.1135
7061.551,33.3320
7063.175,33.5045
7064.804,34.7023
7066.429,34.6177
7068.055,32.2620
7069.685,33.3266
7071.311,33.9765
7072.942,33.6684
7074.569,34.4751
7076.200,33.6236
7077.828,34.5854
7079.456,34.0014
7081.089,34.4349
7082.718,33.2682
7084.351,34.5237
7085.981,35.1929
7087.615,33.7472
7089.245,34.7914
7090.876,33.4680
7092.511,34.3702
7094.143,33.2247
7095.779,33.1722
7097.411,33.9387
7099.048,35.3930
7100.681,34.9704
7102.314,35.8519
7103.952,35.7977
7105.586,35.5215
7107.225,35.4036
7108.860,35.1635
7110.500,34.9234
7112.135,34.5867
7113.771,34.6295
7115.412,34.8616
7117.048,35.3027
7118.690,34.6445
7120.327,33.8938
7121.969,34.4843
7123.608,34.3750
7125.247,33.2214
7126.890,33.6846
7128.529,33.6732
7130.173,32.9343
7131.813,34.0740
7133.458,34.7006
7135.099,34.4440
7136.740,32.9653
7138.386,34.6460
7140.028,35.1379
7141.675,35.1575
7143.317,33.9094
7144.965,32.6079
7146.608,32.2009
7148.252,34.7594
7149.901,33.9698
7151.546,33.8627
7153.195,33.2913
7154.840,33.7387
7156.490,33.7626
7158.137,34.8565
7159.783,32.9000
7161.435,32.2265
7163.082,31.5877
7164.734,34.0624
7166.382,32.1075
7168.035,32.2370
7169.684,32.0817
7171.337,30.6778
7172.986,31.3217
7174.637,30.3275
7176.291,30.1967
7177.942,30.8084
7179.597,29.9401
7181.249,30.6566
7182.905,31.1287
7184.557,30.7342
7186.210,30.4206
7187.867,29.0074
7189.521,31.4122
7191.179,31.9551
7192.833,31.6093
7194.492,31.3489
7196.146,30.6631
7197.802,30.4802
7199.462,31.3784
7201.118,33.3717
7202.779,31.3009
7204.436,30.7818
7206.097,31.7780
7207.755,31.3744
7209.413,31.1972
7211.076,31.1841
7212.734,30.7425
7214.397,28.9846
7216.057,31.2304
7217.721,32.3194
7219.382,31.9700
7221.042,30.4877
7222.708,31.7182
7224.369,31.3395
7226.035,29.3197
7227.697,31.7819
7229.364,32.0156
7231.027,29.1364
7232.691,31.6704
7234.358,32.0227
7236.023,30.8206
7237.691,31.2030
7239.356,29.8548
7241.026,31.2158
7242.692,29.1510
7244.358,33.4903
